nu-3500	False	[S[u'galway']]	[S[u'[]']]
nu-3501	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3502	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6.0']]
nu-3503	True	[S[u'america']]	[S[u'america']]
nu-3504	False	[S[u'stanford']]	[S[u'november 13']]
nu-3505	False	[N(2008.000000)[u'2008']]	[S[u'total']]
nu-3506	False	[N(19.000000)[u'19']]	[N(1.000000)[u'1']]
nu-3507	False	[S[u'sir martin gilbert']]	[S[u'cynthia ozick']]
nu-3508	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3509	True	[S[u'addis ababa, ethiopia']]	[S[u'addis ababa, ethiopia']]
nu-3510	False	[S[u'el salvador']]	[S[u'[]']]
nu-3511	False	[S[u'datacenter']]	[S[u'none']]
nu-3512	False	[N(2.000000)[u'2']]	[N(-2.000000)[u'-2']]
nu-3513	True	[S[u'lord high treasurer']]	[S[u'lord high treasurer']]
nu-3514	False	[N(6.000000)[u'6']]	[S[u'none']]
nu-3515	False	[S[u'scat daddy']]	[S[u'technology']]
nu-3516	False	[N(6.000000)[u'6 years']]	[N(2013.000000)[u'2013']]
nu-3517	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3518	True	[S[u'joe straus']]	[S[u'joe straus']]
nu-3519	True	[N(14.000000)[u'14']]	[N(14.000000)[u'14']]
nu-3520	True	[S[u'monterrey flash']]	[S[u'monterrey flash']]
nu-3521	True	[N(0.000000)[u'0']]	[N(0.000000)[u'0']]
nu-3522	False	[S[u'tiger woods']]	[S[u'[]']]
nu-3523	False	[N(3090.000000)[u'3090']]	[N(3.000000)[u'3']]
nu-3524	True	[S[u'atlanta olympics, 100th anniversary of modern olympiad']]	[S[u'atlanta olympics, 100th anniversary of modern olympiad']]
nu-3525	True	[S[u'francisco bravo medical magnet high school']]	[S[u'francisco bravo medical magnet high school']]
nu-3526	False	[S[u'thessaloniki, greece']]	[S[u'belgrade, serbia']]
nu-3527	True	[S[u'afr midnight rambler']]	[S[u'afr midnight rambler']]
nu-3528	True	[S[u'creation of universe 1:1']]	[S[u'creation of universe 1:1']]
nu-3529	False	[N(34000.000000)[u'34000']]	[S[u'20,000']]
nu-3530	True	[S[u'cuba']]	[S[u'cuba']]
nu-3531	True	[N(2006.000000)[u'2006']]	[N(2006.000000)[u'2006']]
nu-3532	True	[S[u'no']]	[S[u'no']]
nu-3533	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3534	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-3535	False	[N(1985.000000)[u'1985']]	[S['']]
nu-3536	False	[N(5.000000)[u'5']]	[N(0.000000)[u'0']]
nu-3537	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-3538	True	[S[u'chernobyl-2']]	[S[u'chernobyl-2']]
nu-3539	True	[S[u'joe straus']]	[S[u'joe straus']]
nu-3540	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-3541	False	[N(10.000000)[u'10']]	[N(11.000000)[u'11']]
nu-3542	False	[S[u'manfred germar']]	[S[u'peter radford']]
nu-3543	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-3544	True	[S[u'corey pavin']]	[S[u'corey pavin']]
nu-3545	True	[N(0.000000)[u'0']]	[N(0.000000)[u'0']]
nu-3546	False	[N(3.000000)[u'3']]	[N(8.000000)[u'8']]
nu-3547	False	[S[u'exponent range']]	[S[u'smallest non-zero value is 1\xd710etiny']]
nu-3548	False	[S[u'mr issy kramer']]	[S[u'none']]
nu-3549	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3550	False	[N(1.000000)[u'1']]	[N(17.000000)[u'17']]
nu-3551	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3552	False	[S[u'artem wallace']]	[S[u'justin dentmon']]
nu-3553	True	[S[u'kyushu yusen']]	[S[u'kyushu yusen']]
nu-3554	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-3555	True	[N(148.000000)[u'148']]	[N(148.000000)[u'148']]
nu-3556	False	[S[u'dmitry mikhailovich golitsyn']]	[S[u'pyotr alekseyevich kapnist']]
nu-3557	False	[N(124.000000)[u'124']]	[S[u'none']]
nu-3558	True	[S[u'india']]	[S[u'india']]
nu-3559	False	[S[u'more']]	[N(50.000000)[u'50']]
nu-3560	True	[N(1990.000000)[u'1990']]	[N(1990.000000)[u'1990']]
nu-3561	False	[S[u'tamarind']]	[S[u'[]']]
nu-3562	True	[S[u'bob lemon']]	[S[u'bob lemon']]
nu-3563	False	[S[u'presov']]	[S[u'[]']]
nu-3564	False	[N(200227.000000)[u'200,227']]	[N(198.000000)[u'198.0']]
nu-3565	True	[N(13.000000)[u'13']]	[N(13.000000)[u'13']]
nu-3566	False	[S[u'cat tigers']]	[S[u'alkupitja']]
nu-3567	True	[N(1470.000000)[u'1,470']]	[S[u'1,470']]
nu-3568	False	[N(565.000000)[u'565']]	[N(1130.000000)[u'1130']]
nu-3569	False	[D(2013,1,19)[u'january 19, 2013']]	[S[u'february 6, 2013']]
nu-3570	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3571	True	[N(9.000000)[u'9']]	[N(9.000000)[u'9']]
nu-3572	True	[S[u'won']]	[S[u'won']]
nu-3573	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-3574	False	[S[u'bill dowd']]	[S[u'none']]
nu-3575	True	[N(67.000000)[u'67']]	[N(67.000000)[u'67']]
nu-3576	False	[S[u'denver, co']]	[S[u'[]']]
nu-3577	True	[N(10.000000)[u'10 years']]	[N(10.000000)[u'10']]
nu-3578	False	[N(34.000000)[u'34']]	[N(35.000000)[u'35']]
nu-3579	True	[S[u'reggie austin']]	[S[u'reggie austin']]
nu-3580	False	[N(14.000000)[u'14']]	[N(0.000000)[u'0']]
nu-3581	False	[N(4.000000)[u'4']]	[N(1.000000)[u'1']]
nu-3582	True	[S[u'steve severin']]	[S[u'steve severin']]
nu-3583	False	[S[u'lyle larson'], S[u'joe straus']]	[S[u'joe straus']]
nu-3584	True	[S[u'colorado state']]	[S[u'colorado state']]
nu-3585	False	[N(6.000000)[u'6']]	[S[u'30-24']]
nu-3586	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-3587	False	[N(5.000000)[u'5']]	[N(6.000000)[u'6']]
nu-3588	False	[S[u'1936/37']]	[S[u'[]']]
nu-3589	False	[N(1.000000)[u'1']]	[N(0.000000)[u'0']]
nu-3590	True	[N(12.000000)[u'12']]	[N(12.000000)[u'12']]
nu-3591	True	[S[u'robin schembera']]	[S[u'robin schembera']]
nu-3592	True	[S[u'd']]	[S[u'd']]
nu-3593	True	[S[u'tommie smith']]	[S[u'tommie smith']]
nu-3594	False	[S[u'lawrence']]	[S[u'whitehead']]
nu-3595	True	[S[u'3:41.43']]	[S[u'3:41.43']]
nu-3596	False	[S[u'ixl']]	[S[u'ask a biologist']]
nu-3597	False	[N(8.000000)[u'8']]	[N(16.000000)[u'16']]
nu-3598	True	[N(2011.000000)[u'2011']]	[N(2011.000000)[u'2011']]
nu-3599	True	[N(74871.000000)[u'74,871']]	[S[u'74,871']]
nu-3600	False	[N(2.000000)[u'2']]	[N(3.000000)[u'3']]
nu-3601	False	[N(14.000000)[u'14']]	[N(-14.000000)[u'-14']]
nu-3602	True	[S[u'ryan hunter-reay']]	[S[u'ryan hunter-reay']]
nu-3603	False	[N(3.000000)[u'3']]	[S[u'none']]
nu-3604	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7.0']]
nu-3605	True	[N(9.000000)[u'9']]	[N(9.000000)[u'9']]
nu-3606	False	[N(5.000000)[u'5 games']]	[N(0.000000)[u'0']]
nu-3607	True	[N(0.000000)[u'0']]	[N(0.000000)[u'0']]
nu-3608	True	[S[u'alain prost']]	[S[u'alain prost']]
nu-3609	True	[N(12.000000)[u'12']]	[N(12.000000)[u'12']]
nu-3610	True	[S[u'china']]	[S[u'china']]
nu-3611	True	[N(2005.000000)[u'2005']]	[N(2005.000000)[u'2005']]
nu-3612	False	[N(4.000000)[u'4']]	[N(34.000000)[u'34']]
nu-3613	True	[S[u'francis forde']]	[S[u'francis forde']]
nu-3614	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3615	True	[S[u'germany']]	[S[u'germany']]
nu-3616	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3617	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-3618	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-3619	False	[S[u'1988-89']]	[S[u'[]']]
nu-3620	True	[N(24.000000)[u'24']]	[N(24.000000)[u'24']]
nu-3621	False	[S[u'roommates']]	[S[u'none']]
nu-3622	False	[N(951.000000)[u'951']]	[S[u'951 spaces']]
nu-3623	False	[N(3.000000)[u'3']]	[N(0.000000)[u'0']]
nu-3624	False	[N(76.000000)[u'76']]	[N(80.000000)[u'80']]
nu-3625	True	[N(9.000000)[u'9']]	[N(9.000000)[u'9']]
nu-3626	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-3627	False	[S[u'italy']]	[S[u'total']]
nu-3628	True	[N(261.300000)[u'261.3']]	[N(261.300000)[u'261.3']]
nu-3629	False	[N(2.000000)[u'2']]	[N(0.000000)[u'0']]
nu-3630	True	[S[u'uk']]	[S[u'uk']]
nu-3631	False	[N(32100.000000)[u'32,100']]	[N(31.666667)[u'31.666666666666668']]
nu-3632	False	[N(4.000000)[u'4']]	[S[u'none']]
nu-3633	True	[S[u'1953/54']]	[S[u'1953/54']]
nu-3634	False	[S[u'anders theil']]	[S[u'none']]
nu-3635	True	[S[u'lanny poffo']]	[S[u'lanny poffo']]
nu-3636	True	[S[u'united states']]	[S[u'united states']]
nu-3637	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3638	True	[S[u'chrysler building']]	[S[u'chrysler building']]
nu-3639	False	[S[u'alpine']]	[S[u'shasta']]
nu-3640	False	[N(473000.000000)[u'473,000']]	[S[u'none']]
nu-3641	False	[N(6.000000)[u'6']]	[N(4.000000)[u'4']]
nu-3642	False	[S[u'7cae']]	[S[u'none']]
nu-3643	True	[S[u'gib hinz']]	[S[u'gib hinz']]
nu-3644	False	[S[u'quintana roo, cancun']]	[S[u'tabasco, villahermosa']]
nu-3645	False	[S[u'gary kirby']]	[S[u'kevin broderick']]
nu-3646	False	[S[u'yisney lina lagrange mendez']]	[S[u'joany marleny sosa peralta']]
nu-3647	False	[S[u'fin']]	[S[u'none']]
nu-3648	False	[S[u'coefficient size']]	[S[u'smallest normalized value is 1.00...\xd710emin']]
nu-3649	False	[N(8.000000)[u'8 years']]	[N(-5.000000)[u'-5']]
nu-3650	False	[N(2014.000000)[u'2014']]	[S[u'[]']]
nu-3651	True	[S[u'nikkan sports grand prix']]	[S[u'nikkan sports grand prix']]
nu-3652	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-3653	False	[N(9.000000)[u'9']]	[N(14.000000)[u'14']]
nu-3654	False	[S[u'colin edwards']]	[S[u'(colin edwards)']]
nu-3655	True	[N(1957.000000)[u'1957']]	[N(1957.000000)[u'1957']]
nu-3656	False	[N(1988.000000)[u'1988']]	[S[u'[]']]
nu-3657	False	[S[u'colonial'], S[u'western athletic']]	[S[u'none']]
nu-3658	False	[S[u'retief goosen']]	[S[u'michael campbell']]
nu-3659	False	[S[u'mashhad']]	[S[u'ahvaz']]
nu-3660	False	[S[u'capital']]	[S[u'a']]
nu-3661	False	[N(2006.000000)[u'2006']]	[S[u'2006.']]
nu-3662	False	[S[u'acadia']]	[S[u'none']]
nu-3663	False	[S[u'anna nolan']]	[S[u"caroline o'shea"]]
nu-3664	False	[N(5.000000)[u'5th']]	[N(3.000000)[u'3']]
nu-3665	True	[S[u'the far reaching effects of broadband']]	[S[u'the far reaching effects of broadband']]
nu-3666	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-3667	True	[S[u'brazil']]	[S[u'brazil']]
nu-3668	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3669	False	[N(2.000000)[u'2']]	[N(4.000000)[u'4']]
nu-3670	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-3671	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-3672	True	[S[u'guam']]	[S[u'guam']]
nu-3673	False	[S[u'skoda octavia']]	[S[u'none']]
nu-3674	False	[N(126.000000)[u'126']]	[N(252.000000)[u'252']]
nu-3675	True	[N(1188.000000)[u'1188']]	[N(1188.000000)[u'1188']]
nu-3676	False	[S[u'nigeria'], S[u'cameroon']]	[S[u'cameroon']]
nu-3677	False	[N(22.000000)[u'22']]	[S[u'brad miller']]
nu-3678	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-3679	False	[S[u'diamond sculls']]	[S[u'velarde - 2']]
nu-3680	False	[N(3.000000)[u'3']]	[S[u'']]
nu-3681	False	[S[u'antonia maria hausmair'], S[u'gina zeneb adamu']]	[S[u'gina zeneb adamu']]
nu-3682	False	[S[u'at pittsburgh steelers']]	[S[u'[]']]
nu-3683	True	[S[u'c\u266fmm7']]	[S[u'c\u266fmm7']]
nu-3684	True	[S[u'evresis']]	[S[u'evresis']]
nu-3685	True	[N(17.000000)[u'17']]	[N(17.000000)[u'17']]
nu-3686	True	[S[u'mr b. owen- jones']]	[S[u'mr b. owen- jones']]
nu-3687	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-3688	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-3689	False	[S[u"john 'tune' kristiansen"]]	[S[u'none']]
nu-3690	False	[N(2.000000)[u'2']]	[S[u'none']]
nu-3691	False	[S[u'happy working song']]	[S[u'[]']]
nu-3692	True	[N(1999.000000)[u'1999']]	[N(1999.000000)[u'1999']]
nu-3693	False	[S[u'yellowstone']]	[S[u'none']]
nu-3694	True	[S[u'calvin roberts']]	[S[u'calvin roberts']]
nu-3695	False	[N(2001.000000)[u'2001']]	[N(5.000000)[u'5']]
nu-3696	True	[S[u'ralph guldahl']]	[S[u'ralph guldahl']]
nu-3697	False	[N(49.000000)[u'49']]	[N(7.000000)[u'7']]
nu-3698	False	[S[u'happy working song']]	[S[u'\\happy working song\\""']]
nu-3699	True	[N(84.000000)[u'84']]	[N(84.000000)[u'84']]
nu-3700	True	[S[u'birmingham, great britain']]	[S[u'birmingham, great britain']]
nu-3701	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-3702	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-3703	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-3704	True	[S[u'more']]	[S[u'more']]
nu-3705	True	[N(18.000000)[u'18']]	[N(18.000000)[u'18']]
nu-3706	False	[S[u'solano - 3']]	[S[u'[]']]
nu-3707	True	[S[u'asian classic']]	[S[u'asian classic']]
nu-3708	True	[S[u'l 10-11']]	[S[u'l 10-11']]
nu-3709	False	[S[u'doubledip']]	[S[u'hertz donut']]
nu-3710	False	[N(1.000000)[u'1']]	[S[u'[]']]
nu-3711	False	[N(83.000000)[u'83 years']]	[S[u'none']]
nu-3712	False	[S[u'france']]	[S[u'totaal']]
nu-3713	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3714	True	[N(1998.000000)[u'1998']]	[N(1998.000000)[u'1998']]
nu-3715	False	[S[u'evresis']]	[S[u'[]']]
nu-3716	True	[S[u'addis ababa']]	[S[u'addis ababa']]
nu-3717	False	[N(4.000000)[u'4']]	[N(6.000000)[u'6']]
nu-3718	True	[S[u'leon balcer']]	[S[u'leon balcer']]
nu-3719	False	[S[u'lord high chancellor']]	[S[u'lord president of the council']]
nu-3720	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3721	False	[N(2011.000000)[u'2011']]	[N(2012.000000)[u'2012']]
nu-3722	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-3723	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3724	True	[S[u'nick matthew']]	[S[u'nick matthew']]
nu-3725	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-3726	False	[S[u'dunlop townsville 400']]	[S[u'clipsal 500']]
nu-3727	True	[S[u'd. lawrence gunnels']]	[S[u'd. lawrence gunnels']]
nu-3728	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3729	False	[N(6.000000)[u'6']]	[N(1.000000)[u'1']]
nu-3730	False	[N(7.000000)[u'7']]	[S[u'5-7, 2-6']]
nu-3731	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-3732	False	[N(1.000000)[u'1']]	[N(0.000000)[u'0']]
nu-3733	True	[N(204.000000)[u'204']]	[N(204.000000)[u'204']]
nu-3734	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-3735	True	[N(14.000000)[u'14']]	[N(14.000000)[u'14']]
nu-3736	False	[N(5.000000)[u'5']]	[N(6.000000)[u'6']]
nu-3737	True	[N(0.000000)[u'0']]	[N(0.000000)[u'0']]
nu-3738	False	[N(17.000000)[u'17']]	[N(0.000000)[u'0']]
nu-3739	True	[N(2008.000000)[u'2008']]	[N(2008.000000)[u'2008']]
nu-3740	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-3741	False	[N(7.000000)[u'7']]	[N(12.000000)[u'12']]
nu-3742	False	[S[u'liberto lopez de la franca'], S[u'antonio david flores']]	[S[u'liberto lopez de la franca']]
nu-3743	True	[S[u'zakarpattia']]	[S[u'zakarpattia']]
nu-3744	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3745	True	[D(1960,10,29)[u'29 october 1960']]	[S[u'29 october 1960']]
nu-3746	True	[S[u'no']]	[S[u'no']]
nu-3747	False	[S[u'united states']]	[S[u'none']]
nu-3748	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-3749	False	[S[u'brad miller']]	[S[u'bobby jackson']]
nu-3750	False	[N(14.000000)[u'14']]	[N(0.000000)[u'0']]
nu-3751	False	[S[u'no']]	[S[u'[]']]
nu-3752	True	[N(1986.000000)[u'1986']]	[N(1986.000000)[u'1986']]
nu-3753	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-3754	False	[N(4.000000)[u'4']]	[N(6.000000)[u'6']]
nu-3755	False	[N(1.000000)[u'1']]	[N(0.000000)[u'0']]
nu-3756	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-3757	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3758	False	[S[u'michael phelps']]	[S[u'michael phelps (1:46.49) ryan lochte (1:47.52) peter vanderkaay (1:47.79) klete keller']]
nu-3759	False	[N(2003.000000)[u'2003']]	[S[u'\\ether\\""']]
nu-3760	True	[S[u"l'affaire dominici"]]	[S[u"l'affaire dominici"]]
nu-3761	False	[N(136.000000)[u'136']]	[N(114.000000)[u'114']]
nu-3762	False	[S[u'young forever']]	[S[u'[]']]
nu-3763	True	[S[u'matthew steer']]	[S[u'matthew steer']]
nu-3764	False	[S[u'thiruvay mozhi']]	[S[u'total number of pasurams']]
nu-3765	True	[S[u'denver broncos']]	[S[u'denver broncos']]
nu-3766	False	[D(2009,5,23)[u'may 23, 2009']]	[S[u'may 9, 2009']]
nu-3767	False	[N(0.000000)[u'0']]	[S[u'[]']]
nu-3768	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3769	False	[S[u'alexander mcqueen']]	[S[u'none']]
nu-3770	False	[S[u'mg george e. leach']]	[S[u'none']]
nu-3771	True	[S[u'arnost petracek']]	[S[u'arnost petracek']]
nu-3772	False	[S[u'jean-michel bayle']]	[S[u'frederic protat']]
nu-3773	False	[N(6.000000)[u'6']]	[N(1.000000)[u'1']]
nu-3774	False	[S[u'salford city stadium']]	[S[u'kingston communications stadium']]
nu-3775	False	[N(3.000000)[u'3']]	[S[u'none']]
nu-3776	False	[S[u'sister, sister']]	[S[u'true colors']]
nu-3777	True	[S[u'grand trunk(gt) exp']]	[S[u'grand trunk(gt) exp']]
nu-3778	False	[S[u'lyle larson'], S[u'joe straus']]	[S[u'joe straus']]
nu-3779	False	[D(2008,6,4)[u'june 4, 2008']]	[S[u'[]']]
nu-3780	False	[S[u'port douglas crocs']]	[S[u'south cairns cutters']]
nu-3781	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-3782	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3783	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-3784	True	[S[u'henry j. kaiser']]	[S[u'henry j. kaiser']]
nu-3785	False	[D(1982,6,13)[u'13 june 1982']]	[S[u'[]']]
nu-3786	False	[S[u'18-12']]	[S[u'9-8']]
nu-3787	False	[S[u'cyril mackworth-praed']]	[S[u'none']]
nu-3788	True	[S[u'woodman']]	[S[u'woodman']]
nu-3789	True	[S[u'guam']]	[S[u'guam']]
nu-3790	False	[N(7.000000)[u'7']]	[S[u'none']]
nu-3791	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-3792	False	[S[u'argentina']]	[S[u'nikolay davydenko']]
nu-3793	True	[S[u'errea']]	[S[u'errea']]
nu-3794	True	[S[u'reynard 98i']]	[S[u'reynard 98i']]
nu-3795	True	[S[u'super series finals']]	[S[u'super series finals']]
nu-3796	False	[N(4.000000)[u'4']]	[N(9.000000)[u'9']]
nu-3797	True	[S[u'gates mills, ohio']]	[S[u'gates mills, ohio']]
nu-3798	False	[N(10.000000)[u'10']]	[N(0.000000)[u'0']]
nu-3799	True	[S[u'middelkerke, belgium']]	[S[u'middelkerke, belgium']]
nu-3800	True	[S[u'1945/46']]	[S[u'1945/46']]
nu-3801	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3802	True	[N(17.000000)[u'17']]	[N(17.000000)[u'17']]
nu-3803	True	[S[u'saracens']]	[S[u'saracens']]
nu-3804	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3805	False	[S[u'never 2 much of u']]	[S[u'\\i like it\\""']]
nu-3806	False	[S[u'grant hackett']]	[S[u'grant hackett (1:47.50) michael klim (1:47.62) nicholas sprenger (1:48.16) ian thorpe']]
nu-3807	False	[S[u'michael campbell'], S[u'mark hensby']]	[S[u'michael campbell']]
nu-3808	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3809	False	[N(2001.000000)[u'2001']]	[S[u'none']]
nu-3810	False	[N(1961.000000)[u'1961']]	[S[u'1961-1974']]
nu-3811	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-3812	False	[N(9.000000)[u'9']]	[N(7.000000)[u'7']]
nu-3813	False	[N(4.000000)[u'4']]	[N(0.000000)[u'0']]
nu-3814	True	[S[u'magic-strip']]	[S[u'magic-strip']]
nu-3815	False	[S[u'calvin roberts']]	[S[u'[]']]
nu-3816	False	[N(4.500000)[u'4.5']]	[N(3.000000)[u'3.0']]
nu-3817	False	[N(21.000000)[u'21']]	[N(20.000000)[u'20']]
nu-3818	False	[S[u'jack brabham']]	[S[u'denny hulme']]
nu-3819	False	[N(5.000000)[u'5']]	[N(1.000000)[u'1']]
nu-3820	False	[S[u'national basketball league']]	[S[u'[]']]
nu-3821	False	[N(13.000000)[u'13 years']]	[N(0.000000)[u'0']]
nu-3822	False	[S[u'me-110']]	[S[u'me-109']]
nu-3823	False	[S[u"it's raining men"]]	[N(1985.000000)[u'1985']]
nu-3824	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5.0']]
nu-3825	False	[N(11630000.000000)[u'11.63 million']]	[N(11.630000)[u'11.63']]
nu-3826	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-3827	False	[N(3.000000)[u'3']]	[N(58099.000000)[u'58099.0']]
nu-3828	True	[N(16.000000)[u'16']]	[N(16.000000)[u'16']]
nu-3829	False	[S[u'pulgarcito']]	[S[u'invader i']]
nu-3830	False	[S[u'christian andersen']]	[S[u'none']]
nu-3831	True	[S[u'herman wouk']]	[S[u'herman wouk']]
nu-3832	False	[S[u'math']]	[S[u'science, social studies, english, maths, art & music, health, technology']]
nu-3833	True	[S[u'cessna 404 titan']]	[S[u'cessna 404 titan']]
nu-3834	False	[N(9.000000)[u'9']]	[N(3.000000)[u'3']]
nu-3835	False	[S[u'moldova']]	[S[u'sheriff stadium, tiraspol, moldova']]
nu-3836	True	[S[u'paris']]	[S[u'paris']]
nu-3837	False	[N(6.000000)[u'6']]	[N(0.000000)[u'0']]
nu-3838	True	[D(2006,3,4)[u'march 4, 2006']]	[S[u'march 4, 2006']]
nu-3839	False	[N(5.000000)[u'5']]	[N(0.000000)[u'0']]
nu-3840	False	[S[u'march 26-29, 2009']]	[S[u'march 22-25, 2012']]
nu-3841	True	[S[u'kr']]	[S[u'kr']]
nu-3842	True	[N(102.000000)[u'102']]	[N(102.000000)[u'102']]
nu-3843	False	[N(78.000000)[u'78']]	[N(156.000000)[u'156']]
nu-3844	False	[S[u'francisco bravo medical magnet high school'], N(2007.000000)[u'2007']]	[S[u'none']]
nu-3845	False	[N(1956.000000)[u'1956']]	[S[u'[]']]
nu-3846	False	[S[u'ryan hunter-reay']]	[S[u'raphael matos']]
nu-3847	False	[S[u'7exx']]	[S[u'7la']]
nu-3848	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3849	False	[N(1.000000)[u'1']]	[N(0.000000)[u'0']]
nu-3850	True	[S[u'juan borja']]	[S[u'juan borja']]
nu-3851	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-3852	False	[S[u'united states']]	[S[u'none']]
nu-3853	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3.0']]
nu-3854	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-3855	True	[N(50.000000)[u'$50']]	[N(50.000000)[u'50']]
nu-3856	False	[S[u'national society of film critics, best actor']]	[S[u'national society of film critics, 1972']]
nu-3857	True	[S[u'bruno brazil']]	[S[u'bruno brazil']]
nu-3858	True	[S[u'gl-b-1']]	[S[u'gl-b-1']]
nu-3859	False	[N(2.000000)[u'2']]	[N(18.000000)[u'18']]
nu-3860	True	[N(2003.000000)[u'2003']]	[N(2003.000000)[u'2003']]
nu-3861	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-3862	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-3863	True	[N(2002.000000)[u'2002']]	[N(2002.000000)[u'2002']]
nu-3864	True	[S[u'georgi asparuhov']]	[S[u'georgi asparuhov']]
nu-3865	True	[S[u'randy savage']]	[S[u'randy savage']]
nu-3866	False	[S[u'northampton town']]	[S[u'brighton & hove albion']]
nu-3867	True	[N(1994.000000)[u'1994']]	[N(1994.000000)[u'1994']]
nu-3868	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-3869	False	[S[u'massimiliano rosolino']]	[S[u'emiliano brembilla (1:48.16) massimiliano rosolino (1:46.24) simone cercato (1:49.85) filippo magnini']]
nu-3870	True	[N(18.000000)[u'18']]	[N(18.000000)[u'18']]
nu-3871	True	[S[u'levanger']]	[S[u'levanger']]
nu-3872	True	[N(109.000000)[u'109']]	[N(109.000000)[u'109']]
nu-3873	False	[S[u'class 4']]	[S[u'[]']]
nu-3874	False	[S[u'daytona']]	[S[u'none']]
nu-3875	False	[S[u'russian empire']]	[S[u'holy roman empire']]
nu-3876	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4.0']]
nu-3877	False	[N(7.000000)[u'7']]	[N(6.000000)[u'6']]
